date,ticker,open,high,low,close,volume,bias_week,bias_month,bias_quarter,bias_year,RSI,MACD,MACD_Signal,Vol_Change,Close_Change,Target,predict_proba
2022-03-31,006208.TW,71.38585570445105,71.47531029556984,71.16221581418014,71.20693969726562,1083473,0.0035299318431920475,0.016830045540697485,-0.01920117449642351,0.014985022224119533,61.98836698043279,-0.23961423575990182,-0.5300685319962162,-0.4401712338499456,-0.0018809037577864895,0,
2022-04-01,006208.TW,70.40183313724104,70.62547302246094,70.22292395904421,70.62547302246094,1457603,-0.0029048499898308416,0.009010094289790839,-0.026790546463273876,0.006587326082519267,59.217803525939345,-0.22802645516514986,-0.4696601166300029,0.3453062512863727,-0.008165870872653413,0,
2022-04-06,006208.TW,69.90982923886239,70.35710900772914,69.5967347656452,70.26765441894531,3995293,-0.0074551309924183904,0.003833864317355965,-0.031094201822943195,0.0013999230544168638,67.08856509889672,-0.24489305178686038,-0.4247067036613744,1.7410021796058324,-0.005066424169673622,0,
2022-04-07,006208.TW,69.5520089290561,69.77564882914953,69.10472912886925,69.14945983886719,4444195,-0.01940877678868068,-0.013023433713004543,-0.04559056792368206,-0.014536050671941704,56.741613310716765,-0.344517525023349,-0.40866886793376933,0.11235771694341312,-0.015913361408241955,0,
2022-04-08,006208.TW,69.19418334960938,69.32836865392918,68.97054345072573,69.19418334960938,2390580,-0.012763229720761939,-0.013046670675455223,-0.04408810240411201,-0.013860742012538702,40.31012559737687,-0.41507707413776984,-0.4099505091745695,-0.4620893097625104,0.0006467658727400405,0,
2022-04-11,006208.TW,69.14945726573173,69.19418114911731,68.21016699031222,68.29962158203125,4491163,-0.01737453814067306,-0.024468182496827126,-0.05527888789922971,-0.02652065542535076,36.36364712784074,-0.5369896017790978,-0.43535832769547517,0.8786917819106661,-0.012928279867951864,0,
2022-04-12,006208.TW,68.03125817829657,68.56799255648897,67.71815686814875,68.25489807128906,3956666,-0.011273789899529218,-0.024327841068245336,-0.05437641158904199,-0.027066389572413783,31.343313907288135,-0.6299532627335935,-0.47427731470309886,-0.11901082191850976,-0.000654813448541125,0,
2022-04-13,006208.TW,68.61271883913491,69.59673986266611,68.61271883913491,69.50727844238281,2093500,0.009090886938545577,-0.006679677927225518,-0.035671071335461775,-0.009187026349705297,43.75003322951637,-0.5957040984057471,-0.49856267144362854,-0.47089291843183123,0.01834857873182516,0,
2022-04-14,006208.TW,69.73091823146228,69.73091823146228,69.28363843055502,69.328369140625,1352356,0.005970947646603503,-0.010280289203098732,-0.03696797130720299,-0.01174305718943801,36.054388538659765,-0.5763540239482978,-0.5141209419445625,-0.354021495103893,-0.0025739649971494583,0,
2022-04-15,006208.TW,68.47853747147593,68.56799206303958,68.12071228027344,68.12071228027344,3892112,-0.008463540133941676,-0.02755163700254249,-0.052458018756433654,-0.028906423010226286,30.81390327040583,-0.6509628715786562,-0.5414893278713813,1.8780232424006695,-0.01741937500220092,0,
2022-04-18,006208.TW,67.71815527906463,68.1654350545537,67.53924609884811,67.67343139648438,5593854,-0.013175077479972153,-0.03211362929242029,-0.0572621364629619,-0.03516834636202269,27.527986474365022,-0.7376792429693353,-0.5807273108909721,0.43722842508129256,-0.006566004212474885,0,
2022-04-19,006208.TW,67.98652648925781,68.52326085970977,67.98652648925781,67.98652648925781,1545301,-0.007832917358887224,-0.026202858513524885,-0.051462338696242046,-0.030547352072243062,33.53284660774584,-0.7722365722083708,-0.6190291631544519,-0.7237502087112033,0.0046265585520419705,0,
2022-04-20,006208.TW,68.3443522903647,68.38907617375028,67.89707250682167,68.29962158203125,1858925,0.0002619940022950113,-0.020180343521805404,-0.045535539217600514,-0.025948034700798654,35.46504125990603,-0.7655347393144893,-0.6483302783864594,0.20295334048188662,0.0046052520836301625,0,
2022-04-21,006208.TW,68.56799218213622,68.8363559572933,68.29962158203125,68.29962158203125,1382269,0.0032851368023993875,-0.018700636701380644,-0.043892074002290345,-0.02583094390460989,27.92201457270521,-0.7515599729239568,-0.668976217293959,-0.25641486342913244,0.0,0,
2022-04-22,006208.TW,67.5392538642709,67.94180297851562,67.44979926387747,67.94180297851562,2898893,-0.001446171909890081,-0.02157806457440984,-0.04718090311831725,-0.030787394785523,27.043988669582575,-0.760590230044599,-0.6872990198440869,1.0971988809703466,-0.005238954407468688,0,
2022-04-25,006208.TW,66.82360022995947,66.91306165104245,66.3763204243374,66.59996032714844,7214535,-0.018069105948950864,-0.03780291754242958,-0.06384583408318341,-0.04977816119293733,24.43177628789691,-0.866039101914339,-0.7230470362581374,1.4887206944167999,-0.01974988287831425,0,
2022-04-26,006208.TW,66.68940683428521,66.91304668708302,66.37630558041094,66.55522155761719,4498522,-0.014569663001564303,-0.03517603212534053,-0.0625001460893065,-0.05029004808215509,25.443692573609596,-0.9423552526362755,-0.7669086795337651,-0.37646404099501907,-0.0006717536964209181,0,
2022-04-27,006208.TW,65.39230329055479,65.48175788268634,65.03447809708071,65.12393951416016,7343083,-0.02660777789639932,-0.052268395707291034,-0.08060489362254186,-0.070547071643043,24.43175260940454,-1.1055843627638637,-0.8346438161797849,0.6323323527149585,-0.021505180359409737,0,
2022-04-28,006208.TW,65.4817509246313,65.66066691483078,64.90029272508772,65.52648162841797,3175299,-0.012404009162612181,-0.04292163159181097,-0.07287292586258456,-0.06462018328528263,27.717288981534992,-1.1887595440596215,-0.9054669617557523,-0.5675795847602431,0.006181169586190194,0,
2022-04-29,006208.TW,66.64468327275029,66.73413785846249,66.1079489335297,66.4210433959961,5668334,0.005688730988208456,-0.02635725628303544,-0.05867692947388599,-0.051652563200163724,38.586908593103736,-1.169017114395544,-0.9581769922837107,0.7851339354183653,0.013651912102513375,0,
2022-05-03,006208.TW,66.46577238745127,66.46577238745127,65.66066748690697,65.7501220703125,3105284,-0.001901159399859355,-0.03232184822619451,-0.06633082792873676,-0.06103009480262037,35.85851009588241,-1.1937480560021925,-1.0052912050274072,-0.45216989683388453,-0.010101035626369548,1,
2022-05-04,006208.TW,65.83958478102467,66.19740998376436,65.79486089627476,65.88431549072266,2239802,0.0021772513040761634,-0.026951985975542835,-0.06283794474544546,-0.05903384653995494,26.589609575773324,-1.18881529516554,-1.0419960230550338,-0.2787126716912205,0.0020409607797633456,1,
2022-05-05,006208.TW,66.82358528600655,67.04722513880436,66.37630558041094,66.55522155761719,1696513,0.007993415379335067,-0.01434121072367345,-0.05188722913927523,-0.04947338322361008,33.15206805433664,-1.117883271565006,-1.0571734727570283,-0.24256117281795442,0.010183092317153974,0,
2022-05-06,006208.TW,65.16865590128774,65.43702647175914,64.9450160342106,65.30284118652344,5288697,-0.010303723000937832,-0.03012596933591517,-0.06795629981534264,-0.067441980339921,32.9728852007554,-1.1494753251667618,-1.0756338432389752,2.1173925575577672,-0.01881716177609838,1,
2022-05-09,006208.TW,64.49774064271394,64.54247134911995,64.1399154663086,64.1399154663086,4062824,-0.02116041669325194,-0.04380881726770459,-0.08250430763869253,-0.08401910286826349,30.34818224075218,-1.2538965035309673,-1.1112863752973736,-0.23179111981646894,-0.017808194851632875,1,
2022-05-10,006208.TW,63.245355813150205,64.00573687086865,62.70862146207356,63.96100616455078,5133457,-0.01853120516965381,-0.04338229469614266,-0.08290224958957024,-0.08660795719074264,27.272656744640457,-1.3356905163094552,-1.15616720349979,0.2635194140824215,-0.002789359799698965,1,
2022-05-11,006208.TW,63.91627545823291,64.22937675256289,63.60318098885049,63.96100616455078,1975288,-0.012703630022779988,-0.04030067224137296,-0.08052385295378162,-0.0864804708488484,24.607256394364,-1.3845526002092896,-1.20184428284169,-0.6152129062345316,0.0,1,
2022-05-12,006208.TW,63.51373449445863,63.51373449445863,62.44026565551758,62.44026565551758,5309459,-0.023776068342648993,-0.05812487623509164,-0.09975160168263641,-0.10802062953499904,20.888840846477038,-1.5283691156638497,-1.267149249406122,1.6879417077408458,-0.023776056698058157,1,
2022-05-13,006208.TW,62.663906725249845,63.11118655390988,62.619176012404424,63.06645584106445,1961825,-0.00704216266831066,-0.04416487980974619,-0.08841108668224765,-0.09893664887095388,26.40687282812499,-1.573676067493011,-1.3284546130234998,-0.6305037857906051,0.010028627824896885,1,
2022-05-16,006208.TW,63.782099575224635,63.961008757854884,63.15590378612308,63.33481979370117,3365046,-0.0002824019678298998,-0.03660355901901864,-0.082317063967051,-0.09493758111676655,32.36709139059819,-1.569831386037805,-1.376729967626361,0.7152630841181042,0.004255256602860857,1,
2022-05-17,006208.TW,63.51374197314155,64.13993106543226,63.51374197314155,64.00575256347656,1461539,0.010165335942543591,-0.023674445402802554,-0.070235620626579,-0.08521980118544943,37.10415878328683,-1.4954076524251292,-1.4004655045861145,-0.565670424713362,0.010593426679996965,0,
2022-05-18,006208.TW,64.67666588266043,64.98976039738632,64.40829525578192,64.72138977050781,2191831,0.019014044959847733,-0.0102936795919411,-0.0576154126235148,-0.07482992305760121,47.80488183171079,-1.3629689084078649,-1.3929661853504647,0.4996732895940512,0.011180826384652454,0,
2022-05-19,006208.TW,63.69264215796677,63.73737286890672,63.24536234836041,63.603187561035156,2660150,-0.002245361652854629,-0.02388793242149127,-0.07150859773285143,-0.09059215887593935,40.2715205711677,-1.3328752663191494,-1.3809480015442017,0.2136656521419762,-0.01727716622646136,0,
2022-05-20,006208.TW,63.73736690104181,64.40828655263172,63.73736690104181,64.27410125732422,976751,0.004473522196304514,-0.010535062320161569,-0.059472951928502424,-0.08083784975139038,38.88886250943772,-1.2405879838810563,-1.3528759980115728,-0.6328210815179596,0.010548428813339505,0,
2022-05-23,006208.TW,64.45302539012886,64.76611990204482,64.09520016581841,64.40829467773438,1341683,0.003204694006860954,-0.005765085166726165,-0.05550019954297702,-0.07871395263152507,42.64710917271175,-1.1434404899281105,-1.3109888963948804,0.3736182507107748,0.0020878303668985243,0,
2022-05-24,006208.TW,64.40829258331627,64.45302329425621,63.603187561035156,63.603187561035156,1188139,-0.008091518421512593,-0.015916914559749456,-0.06510920695557641,-0.08994377045195537,38.356129652797904,-1.11852218927514,-1.2724955549709325,-0.11444133972033632,-0.012500053304121073,0,
2022-05-25,006208.TW,63.91628313470225,64.27410835337804,63.6479193394067,64.05046844482422,1008173,0.0009786318260159841,-0.007072480976311195,-0.05681912309942207,-0.08327032764379715,36.91594552831434,-1.0505720861903427,-1.2281108612148146,-0.15146880962580977,0.007032365844240829,0,
2022-05-26,006208.TW,64.36355739191434,64.4082880997405,63.29008865356445,63.29008865356445,3005872,-0.009935662085565278,-0.017463473140091976,-0.06615043440978421,-0.09385353845731707,38.916288383573296,-1.0460195718376184,-1.1916926033393753,1.9815041664476234,-0.011871572678891273,0,
2022-05-27,006208.TW,63.91627754779415,64.6766586303711,63.91627754779415,64.6766586303711,1244962,0.01048216989798367,0.0047248670085775196,-0.04390369926123191,-0.07375952182969443,52.88465473115554,-0.9199227653278399,-1.1373386357370683,-0.5858233484326678,0.021908169293242796,0,
2022-05-30,006208.TW,65.39229760948369,66.19740251861852,65.39229760948369,66.15267181396484,1701364,0.02793982673399705,0.02786837630985164,-0.020681250745189533,-0.052481901027001406,60.33753353116967,-0.6929008793103861,-1.0484510844517319,0.36659914117860626,0.022821419888575445,0,
2022-05-31,006208.TW,66.10794192616869,66.6446762084961,65.6606622200714,66.6446762084961,1901332,0.025888055000206713,0.034793900684200046,-0.012078450026728815,-0.04531482001379904,62.09674527212774,-0.4678902091710029,-0.9323389093955862,0.11753393159841163,0.007437407757540981,0,
2022-06-01,006208.TW,66.55522155761719,67.09195583934259,66.4657669814874,66.55522155761719,2793278,0.016671154566595025,0.032866957630742086,-0.012247483268211798,-0.04649117232117706,71.29620223440699,-0.2934036994832496,-0.8045518674131189,0.46911638787965493,-0.001342262517699866,0,
2022-06-02,006208.TW,66.01850042035332,66.15267889878996,65.75012981358397,65.92903900146484,1561810,-0.0009488236413509066,0.023646637948802167,-0.02051124445638974,-0.05535233410361062,64.81478766665101,-0.20330599751801515,-0.6843026934340982,-0.4408683990637523,-0.009408466255502623,0,
2022-06-06,006208.TW,65.92904766124798,66.59996744134867,65.66068384417706,66.37632751464844,2852729,0.0006744945701702499,0.029733306317476647,-0.013494536708021096,-0.04879127474044833,65.45456368745761,-0.09471861746202137,-0.5663858782396829,0.8265531658780518,0.006784393037696956,0,
2022-06-07,006208.TW,65.7948675700779,65.8843221735995,65.39231161680756,65.61595153808594,1966573,-0.009185331487588225,0.01677303324729735,-0.02415758984336734,-0.05947995121369124,58.108072723688274,-0.06922039341218067,-0.4669527812741825,-0.3106344836821163,-0.011455529479160953,0,
2022-06-08,006208.TW,66.19741830326782,66.6894288719879,66.19741830326782,66.37632751464844,1386963,0.003109449997252384,0.026634470911617483,-0.011907161537284184,-0.04839388998390904,58.29597416239514,0.01220245710379686,-0.37112173359858663,-0.2947309863401969,0.011588279354924014,0,
2022-06-09,006208.TW,66.06321722960483,66.28685710297853,65.92903194059113,66.15267181396484,702958,0.0009473184637587893,0.021443959055835318,-0.01444909853044786,-0.05140611276288379,64.0393257769993,0.05801474896800585,-0.28529443708526814,-0.49316744570691506,-0.0033695100204849115,0,
2022-06-10,006208.TW,65.30285701328596,65.70540614160754,65.12394780624277,65.61595153808594,1337370,-0.006232172692265044,0.010678696039402755,-0.02158678750388178,-0.05888439172839534,57.50005534626073,0.05043114082604916,-0.2181493215030047,0.9024891956560706,-0.008113357498065632,0,
2022-06-13,006208.TW,64.05046790961475,64.0951986209311,63.78210411656167,63.82682800292969,3531769,-0.025805576974891938,-0.0174544471284653,-0.047311692442850876,-0.0842544337819109,47.25737039013924,-0.09880725172870086,-0.19428090754814395,1.6408316322334136,-0.027266594375573106,0,
2022-06-14,006208.TW,63.29008217527156,63.782092611206565,62.97698772737977,63.737361907958984,2948502,-0.021560129448710115,-0.019135588018380844,-0.04761915800045465,-0.08532356676013414,50.67868389146166,-0.22174280615838882,-0.19977328727019295,-0.16514868328024856,-0.0014017004725128679,0,
2022-06-15,006208.TW,63.5584596844629,63.73736886709315,63.33481979370117,63.33481979370117,2372968,-0.0185749467071049,-0.024826935172612297,-0.05198671092404821,-0.09087235204737117,46.363630306463804,-0.3476444740864366,-0.22934752463344169,-0.19519539074418124,-0.00631563814704339,0,
2022-06-16,006208.TW,64.05045854378416,64.45301441192221,63.11117516802333,63.15589904785156,3865806,-0.012173036503023529,-0.026408423211301105,-0.05303759863131133,-0.09313480097652468,49.27533179123606,-0.45659650162961896,-0.27479732003267715,0.6291016145181898,-0.002824998104240306,0,
2022-06-17,006208.TW,62.48498954258687,62.61917485369161,62.1718950333081,62.44026565551758,4926310,-0.013566861290707569,-0.036576827718651686,-0.06188038050836097,-0.10307672992761205,36.97917886820302,-0.593841961895194,-0.3386062484051805,0.27432933778880786,-0.011331220093815264,0,
2022-06-20,006208.TW,62.44026360883246,62.48498749443578,61.724613189697266,61.724613189697266,5090993,-0.018352489997479602,-0.04574210012990211,-0.07061315284980366,-0.11297674268048057,21.71435808203009,-0.7516921122325613,-0.4212234211706567,0.033429280739539324,-0.011461393674533027,0,
2022-06-21,006208.TW,62.21661504422351,62.842803955078125,62.03769905187415,62.842803955078125,1793635,0.002282685110345396,-0.02727784554777669,-0.05179695064997908,-0.09656675408486487,27.513248717101874,-0.7775971876262346,-0.4924981744617723,-0.6476846461977064,0.018115800287712425,0,
2022-06-22,006208.TW,62.619164927320035,62.619164927320035,61.54569625854492,61.54569625854492,3436344,-0.012770864050451313,-0.045835956907159664,-0.06913817298023835,-0.11480657652759714,24.074096706255617,-0.8925046590954295,-0.5724994713885038,0.9158546750035543,-0.020640512754020568,0,
2022-06-23,006208.TW,61.54570944031303,61.90352785657686,60.47223371667514,60.65114974975586,5166733,-0.0192389810160152,-0.05722015553238946,-0.08021011093498334,-0.1271964002251522,23.423454193564524,-1.0437207225248812,-0.6667437216157792,0.5035552319558227,-0.014534672010715344,1,
2022-06-24,006208.TW,61.14313824137421,61.45623269002381,60.740589210960025,60.83004379272461,1675871,-0.011196852166657955,-0.052628012134467675,-0.07524942298090369,-0.12416707868978072,21.29610871314368,-1.1360298431797986,-0.7606009459285832,-0.6756420353054822,0.0029495573242528383,1,
2022-06-27,006208.TW,61.724610472754605,62.61917004482351,61.724610472754605,62.17189025878906,3156555,0.009147684680508944,-0.02983771196276559,-0.05284316785024155,-0.10445849516929821,33.18768766022036,-1.088363711435015,-0.8261534990298697,0.8835310116351438,0.022058942956489247,0,
2022-06-28,006208.TW,62.127162284868184,62.127162284868184,61.45624257628452,61.724613189697266,1402489,0.005537775016037582,-0.033478031448571144,-0.05735553953905416,-0.11045383228384421,26.576472534916306,-1.074295668298305,-0.8757819328835568,-0.5556899848093887,-0.007194200903817061,0,
2022-06-29,006208.TW,61.05369991827723,61.63516509201252,61.05369991827723,61.09843063354492,2101057,-0.0032106071830581458,-0.0391106882590508,-0.06451152711952865,-0.11899704153311653,25.541083790787383,-1.1009828963224493,-0.9208221255713354,0.49809160713559963,-0.010144778943011024,1,
2022-06-30,006208.TW,60.651135583626186,60.651135583626186,59.57766011071719,59.71184539794922,5206626,-0.022837169700920704,-0.055836598945937996,-0.08318844325710216,-0.13846641174168145,23.599880705392806,-1.2199556675988958,-0.9806488339768475,1.478098404755321,-0.022694285617778642,1,
2022-07-01,006208.TW,59.6223968795683,59.6223968795683,57.654361724853516,57.654361724853516,8955710,-0.04659769613391434,-0.08236640022967824,-0.11191240128430426,-0.16754878495519984,23.046772813955712,-1.463395075796349,-1.0771980823407479,0.7200601694840383,-0.03445687634310435,1,
2022-07-04,006208.TW,57.65436429818762,57.92273491192874,56.804535396254444,56.938720703125,6096636,-0.04184852763787128,-0.08689877741721927,-0.12017778972641838,-0.17728838887312454,21.85178198246804,-1.6945352625755916,-1.2006655183877166,-0.3192459335999044,-0.012412608522904156,1,
2022-07-05,006208.TW,58.0569213089163,58.191106618306414,56.35725664818764,57.38600158691406,5744913,-0.020012175684553976,-0.07361269671056057,-0.11056156715174753,-0.17020986428992854,25.4611864149509,-1.8206365319997886,-1.3246597211101312,-0.057691323543016204,0.007855478280257788,1,
2022-07-06,006208.TW,57.38599122091719,57.4754458027024,56.312519177126866,56.44670104980469,4941441,-0.02049064262846581,-0.08141367608219112,-0.1224330162775296,-0.1831176467064024,23.958256805792644,-1.9736157855687821,-1.4544509340018614,-0.1398579926275646,-0.016368112625633202,1,
2022-07-07,006208.TW,56.71507555482368,58.19110014399658,56.267795789919624,58.012184143066406,2348584,0.012648293512165294,-0.049642863336307456,-0.09569467289233062,-0.15983430303073481,33.87615866319166,-1.9460981359330844,-1.5527803743881061,-0.5247167779601132,0.027733827914592224,1,
2022-07-08,006208.TW,58.95148027445767,58.99620416045189,58.23582984906752,58.63838577270508,2783636,0.02007478809312532,-0.03386261443301133,-0.08334489204384689,-0.1501347486658264,38.68852574231916,-1.8524075609375572,-1.6127058116979964,0.18524012766841635,0.010794312244723825,1,
2022-07-11,006208.TW,58.72783928557684,58.90674847614774,58.01218887339698,58.191104888916016,1826091,0.007902145744254211,-0.03676000558352078,-0.08768969530627814,-0.15600299414257227,32.069003308916734,-1.7935737329562755,-1.6488793959496522,-0.343990737294675,-0.00762778302804612,1,
2022-07-12,006208.TW,57.87799982124239,57.87799982124239,56.58089121120182,56.80453109741211,2654584,-0.014128259900280243,-0.054285540197729486,-0.10678703565640657,-0.17547238607645255,31.849327837738386,-1.8376491418891376,-1.6866333451375493,0.45369754300305964,-0.02382793373919967,1,
2022-07-13,006208.TW,58.72783235889374,58.817286943628424,58.28055261027299,58.683101654052734,4409508,0.010630000602038576,-0.019212188727178336,-0.07506853531849554,-0.1476718783594203,42.99357793779759,-1.7013818065701685,-1.689583037424073,0.661091907432577,0.03307078714229905,1,
2022-07-14,006208.TW,58.41473882946627,59.17511304923275,57.87799766262176,58.86201858520508,3845825,0.010752662111191849,-0.012679149810008542,-0.0700194480271441,-0.14455202849520704,42.993670839780755,-1.5609581071078793,-1.6638580513608343,-0.12783353607704084,0.003048866302382658,1,
2022-07-15,006208.TW,59.2198391656741,59.846034942318816,58.9067446898256,59.7565803527832,3997318,0.022188245919264504,0.00458682420777981,-0.05375732864089564,-0.13104551301660458,41.11844675789541,-1.3617897900915068,-1.603444399106969,0.039391547977352115,0.015197606012835152,1,
2022-07-18,006208.TW,60.3472856790139,60.3472856790139,59.75475744383247,59.93707275390625,5331895,0.01918785172426429,0.009137414045877179,-0.04879993224618162,-0.12792717390570443,43.29532621489486,-1.1758290106860514,-1.5179213214227856,0.33386810856679405,0.0030204606765895647,1,
2022-07-19,006208.TW,59.754760758554646,60.07381604632407,59.48128082339019,59.98265838623047,2559332,0.009056749990358059,0.012342397776063692,-0.046068280840041644,-0.12679722525335482,45.62440810889357,-1.0130970218418227,-1.4169564615065933,-0.519995798867007,0.0007605582026233293,1,
2022-07-20,006208.TW,61.03098242314776,61.03098242314776,60.11939190477433,60.164974212646484,2317543,0.00710258889669226,0.01660387326659246,-0.04153402860703742,-0.12369122869481919,51.96232903338376,-0.859511471530773,-1.3054674635114292,-0.09447347979863496,0.003039475597131469,1,
2022-07-21,006208.TW,60.3472863043084,61.03097915649414,60.21055329777793,61.03097915649414,1601690,0.014234050195266683,0.030905890266140306,-0.026309869310115534,-0.11065381794652952,66.30552908294298,-0.6603028941820739,-1.1764345496455582,-0.3088844521978664,0.014393838860245367,1,
2022-07-22,006208.TW,61.25888393679634,61.441206224961206,60.93982862611301,61.304466247558594,2022151,0.013564507757472283,0.035110748268304626,-0.020952327062812044,-0.10625237234727826,72.0224014968048,-0.47488634461675616,-1.0361249086397977,0.26251084791688784,0.004481119176593662,1,
2022-07-25,006208.TW,61.030990584559774,61.441210545615,60.80309292449064,61.258888244628906,1896969,0.008403432054909335,0.03513905047330762,-0.020567673271478345,-0.1065171491470877,70.36142402928282,-0.32784101006718913,-0.894468128925276,-0.061905367106610765,-0.000743469533616592,1,
2022-07-26,006208.TW,61.16772577294521,61.21330808333695,60.52961515676554,60.66635513305664,3525656,-0.0035932822428368185,0.02604395453771847,-0.028551647683715948,-0.11467476680069798,73.02403348459904,-0.2561660701316413,-0.7668077171665492,0.8585733346195958,-0.009672606352339685,1,
2022-07-27,006208.TW,60.66635019559429,61.167720794677734,60.30171260678954,61.167720794677734,1464070,0.0013430132368548661,0.03446288725475187,-0.01932396430445257,-0.10689141183095041,69.47990005072828,-0.1570962374017455,-0.6448654212135885,-0.5847382728207176,0.008264311586240414,1,
2022-07-28,006208.TW,61.98815868142302,61.98815868142302,61.35004806518555,61.35004806518555,2188270,0.0032797060037541687,0.03611110951839262,-0.015207614646590534,-0.1037514443963529,67.71033259362449,-0.06314252650560093,-0.5285208422719909,0.494648479922408,0.002980775940954805,1,
2022-07-29,006208.TW,62.033739331775145,62.17047234953551,61.669101723018365,61.89699935913086,2126976,0.010266321994905582,0.04161661629018167,-0.005188174036300429,-0.09531112634362583,73.89276699453042,0.0548189459528885,-0.411852884627015,-0.028010254676068325,0.008915254530268202,1,
2022-08-01,006208.TW,61.89699818167236,61.89699818167236,61.395620609808944,61.71467590332031,2182787,0.00579401760240808,0.03439168936421154,-0.007164219092640059,-0.0975240203404867,87.4762198759576,0.1320698644132321,-0.3030683348189656,0.026239600258771034,-0.002945594418118591,0,
2022-08-02,006208.TW,61.03098845798899,61.0765707703684,60.347295501604265,60.71193313598633,4565308,-0.010695140295914405,0.014756442055490258,-0.022397315899142168,-0.11169525269703456,67.8745807337551,0.11109814257159911,-0.22023503934085267,1.091504118358777,-0.016248043964531833,1,
2022-08-03,006208.TW,60.71192124263102,61.03097650213133,60.575181287164305,60.98540115356445,2109711,-0.005648135303172484,0.015475508531678261,-0.01720902143931063,-0.10724015328854938,68.40103335332259,0.1152163431854234,-0.15314476283559747,-0.5378820005134375,0.004504353649316339,1,
2022-08-04,006208.TW,61.07656313619743,61.25887845315804,60.438452571951764,61.167720794677734,2375534,-0.0020821364563931724,0.01584255294453571,-0.013530819689554274,-0.10413027060321586,63.9509815757667,0.131673863832809,-0.09618103750191617,0.1259997222368372,0.002989562053616668,0,
2022-08-05,006208.TW,61.89699021044568,62.67184066772461,61.85140790800691,62.67184066772461,2298218,0.019878276457450293,0.03734784738924856,0.01066363971650177,-0.08174515413162385,71.42857981199839,0.26305414636275515,-0.02433400072898191,-0.03254678737496497,0.02459009185736649,0,
2022-08-08,006208.TW,62.44394900027682,62.580688965706685,62.07931141075834,62.53510665893555,3388605,0.014943035549362032,0.031376707558718964,0.00860266881525759,-0.08341769047168572,69.71833585737954,0.35208209184478534,0.050949217785771536,0.47444889910356625,-0.0021817455388617457,0,
2022-08-09,006208.TW,62.07930974655775,62.671844944280345,61.851412128578545,62.39836502075195,2760711,0.0072101049102468355,0.024396034975588107,0.006650622224604837,-0.08509860034373946,67.37588427319045,0.4069128347822115,0.12214194118505953,-0.1852957190348241,-0.002186637962087068,0,
