date,ticker,open,high,low,close,volume,bias_week,bias_month,bias_quarter,bias_year,rsi,macd,macd_signal,vol_change,close_change,target,predict_proba
2022-04-13,2388.TW,57.96129637692687,59.353164377467664,57.76245754934459,58.657230377197266,1609227,0.0023785158561183658,-0.05503952665845083,-0.09613759001001859,-0.02118378286595671,31.753953089745337,-1.3221559078175318,-0.776369779847015,-0.2322957987362576,0.029668428578937922,0,
2022-04-14,2388.TW,59.35316638992359,59.35316638992359,57.96129834218947,58.16013717651367,1293212,2.6235820989775012e-08,-0.06373390227305006,-0.09868457655180975,-0.029927813966694628,31.737711853460098,-1.4245623157309666,-0.9060082870238054,-0.19637689399941716,-0.008474542652065598,0,
2022-04-15,2388.TW,57.663044384547646,57.86188322713939,55.67466354370117,55.67466354370117,1745692,-0.029462687246048867,-0.10168618303246059,-0.13255175945000663,-0.07164057627885376,17.19009725007882,-1.6868323289276077,-1.062173095404566,0.3498884946938321,-0.04273500293283672,0,
2022-04-18,2388.TW,55.376403519793,56.07233752664655,54.28279185401308,54.68046951293945,1161030,-0.03778867382941264,-0.11294717057675392,-0.1430492598883471,-0.08829779432241747,17.391931231809465,-1.9524002980862818,-1.2402185359409093,-0.3349170414941467,-0.017857207704207068,0,
2022-04-19,2388.TW,55.67465986772017,56.07233752664655,54.1833743355491,54.68046951293945,1306070,-0.02998237895061809,-0.10661734293587637,-0.13906027189589082,-0.08836489871779395,14.670898157107203,-2.1382167947423696,-1.4198181877012015,0.12492355925342147,0.0,0,
2022-04-20,2388.TW,55.67465745487907,55.97291378988034,54.7798846573402,55.4758186340332,1462423,-0.004637951635516151,-0.08807244129575528,-0.12274981852030672,-0.07531670932531748,16.39327844682029,-2.1959857235481692,-1.575051694870595,0.11971257283300285,0.014545396705226477,0,
2022-04-21,2388.TW,55.17756229903193,55.77407496903447,55.078144784876535,55.4758186340332,1048621,0.005043180015635125,-0.08148737818403855,-0.11888343352876271,-0.07557794984508473,17.16901684774325,-2.2162208019738046,-1.703285516291237,-0.2829564359969722,0.0,0,
2022-04-22,2388.TW,54.9787267300464,54.9787267300464,53.487441174299015,54.08395767211914,1881802,-0.014492696201332367,-0.09733982751722127,-0.13722736563877458,-0.09895077612251553,16.161435750381983,-2.3178500620671088,-1.8261984254464116,0.794549222264288,-0.025089507395933852,0,
2022-04-25,2388.TW,51.697898577683034,52.69208893494617,50.7037082204199,51.0019645690918,1976681,-0.05802423367772343,-0.13808985643387814,-0.18177617751284375,-0.15027350076286616,13.75501890388719,-2.6169168801929104,-1.9843421163957116,0.050419225827159186,-0.056985347146962684,0,
2022-04-26,2388.TW,51.6978974387363,52.194992606416456,50.90254592895508,50.90254592895508,1487653,-0.046554922022882854,-0.12963175733993834,-0.1788186858978829,-0.15205320079495038,14.969861616239314,-2.8293369069383516,-2.15334107450424,-0.24739854331579048,-0.0019493100114219564,0,
2022-04-27,2388.TW,48.41707004856315,50.306029408588394,48.01939239774986,49.560386657714844,2345835,-0.050657050913882944,-0.1411137200909256,-0.19576082791862007,-0.17448744305610095,16.18121513105109,-3.07058653463627,-2.336790166530646,0.576869740456948,-0.02636723265499319,1,
2022-04-28,2388.TW,50.30603226826057,51.00196630047698,49.162715594116456,49.808937072753906,1998019,-0.024722592131912677,-0.12478029207697469,-0.1874036395408741,-0.17044386351879381,17.857146400173008,-3.2047799530331034,-2.510388123831137,-0.14826959270366413,0.005015102419512196,1,
2022-04-29,2388.TW,50.306028517318246,52.89092561673779,48.81474304199219,48.81474304199219,5500381,-0.024050926780397937,-0.12989110519007407,-0.19925097009310588,-0.18679046491317167,19.503542798851427,-3.352704463313245,-2.6788513917275587,1.752917264550537,-0.01996015352243996,1,
2022-05-03,2388.TW,48.81474224163862,49.65980627265566,48.81474224163862,49.411258697509766,1156240,-0.005801168047281594,-0.10725946804260739,-0.18530026170439368,-0.17668949876172618,23.426580158433794,-3.3828069821716227,-2.8196425098163713,-0.7897891073363827,0.012219989665917863,1,
2022-05-04,2388.TW,49.51067960037967,49.80893595246831,49.063293175979055,49.70951843261719,1432568,0.005025167485144664,-0.09004064916957502,-0.1769060651779953,-0.17181591644312888,15.116300842537768,-3.344048270417659,-2.924523661936629,0.23898844530547292,0.006036270740102712,1,
2022-05-05,2388.TW,50.80312728881836,51.3002224826132,50.4054534093037,50.80312728881836,1727888,0.022000020320693103,-0.059927324399764066,-0.1553562678062896,-0.15400140554937458,22.592603516807074,-3.1883334932448832,-2.97728562819828,0.20614728236286162,0.021999988949472415,1,
2022-05-06,2388.TW,49.31184256656411,50.20661544799805,49.0632949653364,50.20661544799805,1385369,0.008386640125859334,-0.06251445081187954,-0.16170535955434245,-0.1643787329535816,26.2931139669291,-3.077585441528292,-2.9973455908642825,-0.19822986212069305,-0.011741636246704101,1,
2022-05-09,2388.TW,47.7708474947791,49.01358548263774,46.72694834348491,46.77665710449219,2509393,-0.0527481282995728,-0.1159338386906683,-0.21461120778632592,-0.22168868178873838,21.708199415284255,-3.2293597367704336,-3.043748420045513,0.8113535094260085,-0.06831686049537578,1,
2022-05-10,2388.TW,45.484208029758626,47.87026636144856,45.43449927129325,47.57200622558594,1812525,-0.029411818728633247,-0.09250394829080201,-0.196838436094764,-0.20895738609565642,25.925922073444212,-3.2480227477501558,-3.084603285586442,-0.27770381124040755,0.017003120152794482,1,
2022-05-11,2388.TW,47.5223014096734,48.41707430642322,46.57781975033427,47.919979095458984,1607572,-0.015120495323099675,-0.07790895593524894,-0.18665572206560954,-0.20349408047783663,23.611157718055807,-3.197871741117609,-3.1072569766926756,-0.11307595757299904,0.007314656191352631,1,
2022-05-12,2388.TW,47.22404197410301,48.566197439510795,46.8263643141491,46.975494384765625,1496891,-0.019099043504107897,-0.08580825824148505,-0.19806893743406803,-0.21947376019122058,22.14987635877624,-3.197480168784253,-3.1253016151109914,-0.06884979335295716,-0.019709622761143075,1,
2022-05-13,2388.TW,47.67143035640308,47.91997795597501,47.42288275683115,47.820556640625,1741132,0.008597188060900101,-0.059904218290189694,-0.17991250265266928,-0.20580965775858623,28.71624132617829,-3.09332248721482,-3.118905789531757,0.16316552107000448,0.017989427613846143,0,
2022-05-16,2388.TW,48.814745019892165,49.21242267977311,47.87026721461157,48.317649841308594,1308740,0.012499966226504839,-0.04321293574444182,-0.16760943798867156,-0.19790625087851096,38.9344381719195,-2.9368117692672584,-3.0824869854788575,-0.24833958597050654,0.010394968933952198,0,
2022-05-17,2388.TW,48.864455799406024,50.50486755371094,48.715325734225985,50.50486755371094,2815065,0.04548255491999178,0.004250232202868506,-0.12590300965961648,-0.16206412048398955,48.60139226770671,-2.6062425656777606,-2.9872381015186384,1.1509734553845683,0.04526746891841604,0,
2022-05-18,2388.TW,51.59848105897082,52.09557623760239,50.40545187174801,51.0019645690918,2706870,0.04247104578258316,0.017857140546031405,-0.11352484053083552,-0.15425736325490158,55.39033536290784,-2.277894367157856,-2.8453693546464818,-0.038434281268816206,0.009842556558577353,0,
2022-05-19,2388.TW,48.91416229024105,51.30021667480469,48.91416229024105,51.30021667480469,1590391,0.030351364142280884,0.028093145775191803,-0.10448707475856683,-0.1497407959898397,55.55553023349636,-1.970890404133442,-2.670473564543874,-0.41246125598939,0.005847855239161426,0,
2022-05-20,2388.TW,52.09557508989449,52.09557508989449,50.604289586854016,50.90254592895508,1100356,0.009861969808724207,0.024819861111371945,-0.10779982697846562,-0.1566893433327995,58.139547962998016,-1.73962296662787,-2.4843034449606733,-0.3081223422416248,-0.007751833649562667,0,
2022-05-23,2388.TW,51.59848177706284,52.09557696261244,50.90254775878633,51.39964294433594,1274440,0.007404581143463427,0.03763175426514136,-0.09604307365178247,-0.14874193937724134,57.81251445625432,-1.4989513039178775,-2.2872330167521144,0.15820698028638014,0.009765661153268379,0,
2022-05-24,2388.TW,51.797319502976194,51.797319502976194,49.51068228939159,49.610103607177734,1444014,-0.024247068226177833,0.002914384074106515,-0.1240461756565979,-0.17849593594141233,49.6503642371492,-1.4360640930332877,-2.1169992320083493,0.13305765669627445,-0.034816182266017126,0,
2022-05-25,2388.TW,49.65981148380416,50.60429312697656,49.36155512083799,50.20661544799805,758291,-0.009415419483500342,0.01568790537985573,-0.1109026562390927,-0.16865424683042776,47.82609416101057,-1.3228430932943596,-1.9581680042655516,-0.47487281979260587,0.012023999093886406,0,
2022-05-26,2388.TW,50.80312474133258,51.200802393441336,49.70951688683625,49.908355712890625,782632,-0.009861969062367868,0.00929881653417661,-0.11313560647846523,-0.17364476111741683,48.88887873224065,-1.242854846233456,-1.8151053726591326,0.03209981392367833,-0.005940646116971315,0,
2022-05-27,2388.TW,50.50486827779689,52.69208777409661,50.40545076127492,50.90254592895508,2755400,0.009861893382117832,0.02826730481857102,-0.09197233079287077,-0.15729410830546647,68.77828469762346,-1.0867137824827822,-1.6694270546238625,2.5206840507416,0.019920315984436776,1,
2022-05-30,2388.TW,51.30022388087196,51.89674040520586,51.30022388087196,51.59848403930664,972570,0.022861691759594287,0.039403279373817574,-0.07534064401770237,-0.14598527733328506,68.49317795761826,-0.8964804071232066,-1.5148377251237315,-0.6470312840240982,0.013671970579288706,1,
2022-05-31,2388.TW,51.89673865345217,52.89092903458138,51.59848229762047,52.791507720947266,1750946,0.03347603127696932,0.05982734136382418,-0.05058799257244229,-0.1265547113521278,70.76270929985951,-0.6420508830824261,-1.3402803567154704,0.8003290251601427,0.023121293267682086,0,
2022-06-01,2388.TW,52.69208526611328,53.38801922624818,52.39382893820831,52.69208526611328,1121136,0.021588209539881262,0.05467382037190344,-0.04954409599488702,-0.1284995685460817,76.25571246463146,-0.44332582921293806,-1.1608894512149641,-0.3596969866574983,-0.0018833039465272483,0,
2022-06-02,2388.TW,52.99034743979324,53.98453783750995,51.99615704207654,52.19499588012695,2208048,0.003056967216515862,0.04327093997025817,-0.05685523444039227,-0.13695700146755213,70.75475479265168,-0.322231269887169,-0.9931578149494051,0.9694738194117396,-0.00943385298713939,0,
2022-06-06,2388.TW,52.393834718177374,52.79150860174282,51.59848315851109,52.19499588012695,780655,-0.0019011184953449116,0.041201881936747356,-0.05591879278976849,-0.13716981422748098,69.30697422856186,-0.22368446392097496,-0.8392631447437192,-0.6464501677499764,0.0,0,
2022-06-07,2388.TW,52.19498943935038,52.39382825286441,51.30021667480469,51.30021667480469,669083,-0.017891220415877304,0.018756057319385684,-0.07060066651563901,-0.15210127339955515,54.54543860283717,-0.21530471535298545,-0.7144714588655725,-0.1429210086401803,-0.017143007490167284,1,
2022-06-08,2388.TW,51.6978974387363,52.09557508989449,50.90254592895508,50.90254592895508,748142,-0.018404893985159473,0.007526927319926861,-0.07562378935501907,-0.1587061823650867,49.425288797128154,-0.23800879274950404,-0.6191789256423588,0.11816022825269812,-0.007751833649562667,1,
2022-06-09,2388.TW,51.101383209228516,51.39963954231031,50.80312308361168,51.101383209228516,455321,-0.008487665057874905,0.008287952298816972,-0.0697306444959866,-0.1554581182951466,48.837235162002074,-0.23722287327768043,-0.5427877151694231,-0.39139762237650066,0.003906234484832183,1,
2022-06-10,2388.TW,50.604294029826306,50.604294029826306,49.56039105201692,49.610103607177734,1191095,-0.027669429448138404,-0.023674333507312805,-0.09399818525725444,-0.17998642352720096,43.298990214915854,-0.35286620521374346,-0.5048034131782873,1.615945673491888,-0.029182763917464105,1,
2022-06-13,2388.TW,48.71532490223939,48.76503365893875,47.32345695944711,47.42287826538086,1757038,-0.05281971747815166,-0.06635352662286499,-0.13134397205654522,-0.21599189260243987,32.456121119931694,-0.6139282024555612,-0.526628371033742,0.47514513955645854,-0.0440883042518061,1,
2022-06-14,2388.TW,46.72694595406897,47.67142753505187,45.93159444101738,47.57200622558594,1580496,-0.035476762991559926,-0.06272958682964004,-0.12568953364234722,-0.21325082026924494,39.48714209455582,-0.7995713749510998,-0.5812169718172137,-0.10047705285827624,0.0031446416932046084,1,
2022-06-15,2388.TW,47.62171790082346,48.01939175376845,46.42868875691829,46.82636260986328,1438300,-0.034638296992878084,-0.07406503282489531,-0.13554496904073413,-0.22527098871945903,32.82825909647845,-0.995387922463081,-0.6640511619463871,-0.08996922485093284,-0.015673999792794602,1,
2022-06-16,2388.TW,47.870268865518284,48.41707282231084,45.43450164794922,45.43450164794922,1840365,-0.04092334973487014,-0.09661472954525062,-0.1565737267043141,-0.24789445736847435,29.54545609316483,-1.2484936370201538,-0.7809396569611405,0.279541820204408,-0.02972387527748921,1,
2022-06-17,2388.TW,44.63914521448974,45.533914193483874,43.94321125802656,45.33507537841797,3574969,-0.02543284868311248,-0.09321411773208514,-0.15381400016436247,-0.24912615239963812,22.27721057741438,-1.4404994276241183,-0.9128516110937361,0.9425325954362314,-0.0021883429095724827,1,
2022-06-20,2388.TW,45.78246489126605,45.78246489126605,42.253089904785156,42.253089904785156,1942994,-0.07103822295161821,-0.1474850867630698,-0.20591861230596256,-0.29961821951200046,12.399958116783878,-1.8203717580153125,-1.0943556404780515,-0.45650046196204774,-0.06798236129326063,1,
2022-06-21,2388.TW,43.247282385188626,46.47840118408203,42.79989594683477,46.47840118408203,4791010,0.026795581851846655,-0.05755464244684777,-0.12177055204614544,-0.2292356534395921,29.582000127677617,-1.7601856839560739,-1.227521649173656,1.465787336450859,0.10000005416925406,1,
2022-06-22,2388.TW,46.72694429398472,49.709515206366724,45.335076351192434,47.42287826538086,27667690,0.04490687346498389,-0.03626631986293142,-0.09869037886602647,-0.2131890578353788,33.841461602322894,-1.6176293552424497,-1.3055431903874148,4.77491802354827,0.020320773891471466,1,
2022-06-23,2388.TW,46.42868621807123,47.025198861137326,43.595241682170034,44.937400817871094,11813317,-0.0076839009833457785,-0.08186071122559292,-0.1405519869097945,-0.25393400816877765,30.1630282119405,-1.6857771065617015,-1.381589973622272,-0.5730284313580208,-0.05241093620680104,1,
2022-06-24,2388.TW,45.633336313799255,49.411258697509766,45.583623764742065,49.411258697509766,9583268,0.07181365337842203,0.010059925063346537,-0.05021431218761215,-0.17952238354502376,43.88645392864676,-1.3630691366376624,-1.3778858062253503,-0.18877416055118135,0.09955755780738151,1,
2022-06-27,2388.TW,53.6862822224902,54.28279495239258,52.39383544601141,54.28279495239258,14857128,0.11908182610344972,0.10582282737617205,0.047245845404550235,-0.0986053995023124,55.576222333707435,-0.706089126915785,-1.2435264703634374,0.5503195778308609,0.09859162432403945,1,
2022-06-28,2388.TW,55.67466059179587,56.17175577565119,52.7915070084209,55.078147888183594,38008191,0.09659546530803846,0.11806262154755996,0.06598451810417136,-0.08508209032170205,57.692311446561256,-0.11986764149320095,-1.0187947045893901,1.5582461832461831,0.014652026235726368,1,
2022-06-29,2388.TW,53.98453565039122,55.07814731909447,49.61010035318396,49.65980911254883,16175087,-0.020011752312066124,0.011287167773124981,-0.034261737607094576,-0.17470183491204724,47.7726607249743,-0.09144344394502468,-0.8333244524605171,-0.5744315481891784,-0.09837547164139859,1,
2022-06-30,2388.TW,49.013581816626946,49.013581816626946,46.03101086885003,47.47258758544922,11740643,-0.07245536202414128,-0.028088773286160502,-0.07179430368007692,-0.2106047594381459,46.76690837128658,-0.24261089311101358,-0.7151817405906165,-0.2741527139854024,-0.0440440985615248,1,
2022-07-01,2388.TW,48.814744149896285,51.399641307982904,47.22404112379311,47.57200622558594,20494203,-0.06378404180817826,-0.021422395920367588,-0.0652928079306828,-0.20848787653777354,50.24076943442003,-0.35035130058786024,-0.6422156525900652,0.7455775633412922,0.002094232591761891,1,
2022-07-04,2388.TW,48.615910257131105,52.294411565402136,47.22404223221999,51.697898864746094,20059317,0.02787113135924777,0.06399306836743585,0.018526088090679797,-0.1395420136218644,55.90327382871273,-0.10163965659155139,-0.5341004533903624,-0.021219951807835646,0.08672942275327244,1,
2022-07-05,2388.TW,52.294409464725625,56.8676872253418,52.294409464725625,56.8676872253418,40548669,0.12266927966487177,0.16372513199048447,0.12140369933414982,-0.05329226139161842,62.752525389252966,0.5067829497390122,-0.3259237727644875,1.021438167610592,0.09999997048470166,1,
2022-07-06,2388.TW,55.972916215647345,57.36478422935444,51.6978984485973,54.68046951293945,46657752,0.05850656299372796,0.11465776125991374,0.07922492562151973,-0.08938792360151171,61.509894515534974,0.8032131178150479,-0.10009639464858042,0.15066050626717242,-0.03846152040147788,1,
2022-07-07,2388.TW,55.276981115648994,59.850258932721346,53.68627809647131,57.26536178588867,47075013,0.06805115015680718,0.1600623944115669,0.1301319005704242,-0.04607868775281147,63.98601581010773,1.2325077827501616,0.166424440831168,0.008943015514335073,0.047272678818852,1,
2022-07-08,2388.TW,54.879307214600566,58.16013455944695,54.08395570562798,54.581050872802734,29953508,-0.00795083162954573,0.10014530963854329,0.07860313378566569,-0.09039240886456036,64.58823468853902,1.340671019672527,0.40127375659943987,-0.3637068565440439,-0.04687494899835598,1,
2022-07-11,2388.TW,54.58105068207937,54.77988571422636,52.49324871171972,52.890926361083984,14362333,-0.042821154690642946,0.06023616772586182,0.04702080827367586,-0.1181368000926599,58.072586967519165,1.275311246871489,0.5760812546538496,-0.520512488887779,-0.030965408043488685,1,
2022-07-12,2388.TW,51.697898586790245,52.592671425498786,49.46097028255413,49.65980911254883,16152080,-0.07722148079188358,-0.00661260856248031,-0.014987157828140687,-0.17148278821541751,52.662724616548815,0.9518170432624942,0.6512284123755785,0.1246139467731322,-0.06109019960203499,1,
2022-07-13,2388.TW,51.797316533894,53.58686222611098,50.604291129129706,50.70370864868164,19976342,-0.043690215407962904,0.01035116628896971,0.00704273453953498,-0.15360600047020162,57.10784728958733,0.7707942878385552,0.6751415874681739,0.23676591497813293,0.02102101386992694,1,
2022-07-14,2388.TW,50.40545257323673,52.294412002804044,50.20661374050983,51.39964294433594,11983420,-0.008628935242165662,0.018167536719771612,0.021974801509715872,-0.14161479408142735,52.702707307210794,0.6756994883667033,0.6752531676478798,-0.40011940123972645,0.013725510701324106,1,
2022-07-15,2388.TW,51.20079916431513,52.09557192886082,50.70370402679751,51.30021667480469,6248553,0.002136239260585644,0.010229452458968257,0.02141126355762738,-0.14282674975627904,45.341604525166844,0.5855632964718325,0.6573151934126704,-0.4785668031329954,-0.001934376657809156,1,
2022-07-18,2388.TW,51.69790068126861,54.5810543516612,51.69790068126861,52.19499588012695,12869583,0.022395371666428285,0.01788575773869557,0.040359386886239766,-0.12754371829056535,45.510837805915024,0.5796490850531626,0.6417819717407689,1.059610120935199,0.017442016102862334,1,
2022-07-19,2388.TW,52.393831868598895,52.59267069583493,50.30602987142327,50.60429000854492,7254569,-0.012417520188226507,-0.017089863838391825,0.00982047875805778,-0.1536599927108855,51.66959506912399,0.44151584036755764,0.6017287454661268,-0.43630116065143676,-0.03047621414197077,1,
2022-07-20,2388.TW,51.697897386175065,55.57524120715226,51.20080221900031,54.581050872802734,20973922,0.04931193594082638,0.052833459890683485,0.08788270437552015,-0.08709470318363889,61.81818155878173,0.6454947536131712,0.6104819470955357,1.8911327468247943,0.0785854492491902,1,
2022-07-21,2388.TW,54.58105444685668,59.94968032836914,54.08395924713135,59.94968032836914,35001908,0.1158401548518936,0.13988661719808884,0.19130725468940302,0.0023110081401533276,67.51054845092398,1.2262179641087485,0.7336291504981783,0.6688298926638518,0.09836068323560898,1,
2022-07-22,2388.TW,65.81539154052734,65.91481663362016,62.335729456763936,65.81539154052734,72100734,0.1622189435966678,0.2322008488433474,0.3008660738578083,0.09961651514219853,69.03483983467834,2.1351465252776407,1.0139326254540708,1.0599086769784094,0.09784391142753868,1,
2022-07-25,2388.TW,65.21888492259707,72.37705993652344,64.82120726875611,72.37705993652344,85600161,0.1930515112171181,0.3324792302217324,0.42000297588823265,0.20753191893741735,70.15503708171306,3.3463758224520603,1.480421264853669,0.18723009116661693,0.09969808341800412,1,
2022-07-26,2388.TW,72.37705797961372,73.96776096689828,69.19564441997446,72.87415313720703,100860263,0.11908398996417098,0.32000721931559395,0.41859528413880936,0.2140379995632859,74.7297230727449,4.296863466475713,2.043709705178078,0.17827188432507746,0.006868104356816396,0,
2022-07-27,2388.TW,71.87996698984213,72.7747322573352,69.29506595242029,72.57589721679688,49407567,0.05613429212312924,0.2878754824772743,0.4022506751582635,0.20737576222075882,72.19019999496446,4.968787917954678,2.6287253477333983,-0.51013842785637,-0.00409275315829194,0,
2022-07-28,2388.TW,72.5758896948586,73.57007996465119,70.58750915527344,70.58750915527344,7441091,-0.0036486609543955133,0.2274180113271798,0.35472473367929136,0.17277671890113686,73.67644564718236,5.279982239214625,3.1589767260296435,-0.8493936971233577,-0.02739736107682933,1,
2022-07-29,2388.TW,71.87996698984213,75.06137314887896,69.59332609829838,72.57589721679688,11128278,0.005232739737460274,0.23514237205464847,0.38325257114786326,0.20411240477700301,78.86295235018409,5.622242567169842,3.6516298942576833,0.4955169880330721,0.02816912064639543,1,
2022-08-01,2388.TW,72.57589472496748,75.06137057171294,72.57589472496748,74.36544036865234,6084030,0.024376912320128667,0.24164837906862568,0.406565897136445,0.2317413698222758,87.82340613299594,5.96907968446601,4.115119852299349,-0.4532819902594094,0.024657540870762995,1,
2022-08-02,2388.TW,74.16660446190134,75.55847257905606,72.67531881889366,74.96195983886719,5961054,0.026688534716064857,0.2329832346004263,0.4053618852534613,0.2394092797169176,87.65428907702963,6.220380065333828,4.536171894906245,-0.020212918082258002,0.008021460872923214,1,
2022-08-03,2388.TW,76.45324118785905,77.24858893508296,71.78054188450237,72.57589721679688,6895758,-0.005991282386635387,0.17642321205310588,0.35008094044681703,0.1980206611276281,81.23163363955827,6.156039128180964,4.860145341561188,0.1568018004869609,-0.031830312697256335,1,
2022-08-04,2388.TW,72.87415386061849,72.87415386061849,66.61075177873884,69.59332275390625,10055816,-0.044238174693129406,0.11691727493757885,0.28595701022704695,0.1471620423842619,74.86484476857638,5.797549101996623,5.047626093648275,0.4582611512759003,-0.04109593649226484,1,
2022-08-05,2388.TW,71.87996698984213,72.57589721679688,70.8857766170093,72.57589721679688,4396446,-0.0032769057098058856,0.14820496683331988,0.33057904411220473,0.19444736715414485,76.21481071740644,5.68853808020819,5.175808490960258,-0.5627956995235395,0.04285719297291646,1,
2022-08-08,2388.TW,73.07299209594727,74.96195531340084,71.08461135864258,74.56427764892578,5804256,0.02347160560279941,0.159778882880921,0.35595265627277833,0.22505670527315774,80.50630530464167,5.696921182165326,5.280031029201272,0.32021546494600406,0.02739725595385023,1,
2022-08-09,2388.TW,74.56427402080647,76.5526546613613,74.06717886066775,76.25439453125,5171484,0.042969746308147795,0.16203309646866848,0.3750447235969355,0.2504133267352261,79.30104753943084,5.773391099585936,5.378703043278205,-0.10901862357552805,0.022666576216051837,1,
2022-08-10,2388.TW,76.15498496252836,80.52942434520818,76.15498496252836,80.3305892944336,7514087,0.07589890786322132,0.19712583815067916,0.43567890591331854,0.31435873014626525,78.55151149002889,6.092676331100094,5.521497700842582,0.4529846751918791,0.05345521118147656,0,
2022-08-11,2388.TW,80.03231730680675,81.22534260530263,79.23696205109626,80.62882995605469,5875645,0.04888764443146532,0.17595871045061953,0.4284035540752688,0.3162405204999774,74.5874354742352,6.297187646961575,5.676635690066381,-0.21804937845409567,0.0037126661741264666,0,
